id	village	rus_village	lat	lon	lang	aff	family	standard	default_level	dialect_toplevel	dialect_toplevel_cyr	dialect_nt1	dialect_nt1_cyr	dialect_nt2	dialect_nt2_cyr	dialect_nt3	dialect_nt3_cyr	village_dialect	gltc_lang	lang_col	aff_col	dataset_version
535	Oshni	Ошни	42.770556	45.378333	Chechen	Nakh	East Caucasian		Chechen	Galanchozh	Галанчожский							Oshni	chec1245	#996600	#996633	31.01.2022
536	Idakh	Идах	42.771111	45.448333	Chechen	Nakh	East Caucasian		Chechen									Idakh	chec1245	#996600	#996633	31.01.2022
537	Day	Дай	42.771944	45.854722	Chechen	Nakh	East Caucasian		Chechen	Cheberloy	Чеберлоевский	Day	Дайский					Day	chec1245	#996600	#996633	31.01.2022
538	Bosoy	Босой	42.776391	45.902043	Chechen	Nakh	East Caucasian		Chechen	Cheberloy	Чеберлоевский							Bosoy	chec1245	#996600	#996633	31.01.2022
539	Ushkaloy	Ушкалой	42.777778	45.611389	Chechen	Nakh	East Caucasian		Chechen									Ushkaloy	chec1245	#996600	#996633	31.01.2022
540	Celtakumoy	Целтакумой	42.780514	45.459004	Chechen	Nakh	East Caucasian		Chechen									Celtakumoy	chec1245	#996600	#996633	31.01.2022
541	Chubakh-keneroy	Чубах-кенерой	42.781034	45.915814	Chechen	Nakh	East Caucasian		Chechen									Chubakh-keneroy	chec1245	#996600	#996633	31.01.2022
542	Geshi	Геши	42.783688	45.317959	Chechen	Nakh	East Caucasian		Chechen									Geshi	chec1245	#996600	#996633	31.01.2022
543	Mockaroy	Моцкарой	42.78464	45.38695	Chechen	Nakh	East Caucasian		Chechen									Mockaroy	chec1245	#996600	#996633	31.01.2022
544	Achaloy	Ачалой	42.784786	45.971356	Chechen	Nakh	East Caucasian		Chechen	Cheberloy	Чеберлоевский							Achaloy	chec1245	#996600	#996633	31.01.2022
545	Pyetyeaul	Пыетыеаул	42.7862	46.006488	Chechen	Nakh	East Caucasian		Chechen									Pyetyeaul	chec1245	#996600	#996633	31.01.2022
546	Tushikaul	Тушикаул	42.789305	46.018159	Chechen	Nakh	East Caucasian		Chechen									Tushikaul	chec1245	#996600	#996633	31.01.2022
547	Gemoroy	Геморой	42.791802	45.30704	Chechen	Nakh	East Caucasian		Chechen									Gemoroy	chec1245	#996600	#996633	31.01.2022
548	Meshteroy	Мештерой	42.791802	45.30704	Chechen	Nakh	East Caucasian		Chechen									Meshteroy	chec1245	#996600	#996633	31.01.2022
549	Gukhoy	Гухой	42.791944	45.55	Chechen	Nakh	East Caucasian		Chechen	Itum-Kali	Итум-калинский	Chinkhoy	Чинхойский					Gukhoy	chec1245	#996600	#996633	31.01.2022
550	Chokhoy	Чохой	42.79528	45.47041	Chechen	Nakh	East Caucasian		Chechen									Chokhoy	chec1245	#996600	#996633	31.01.2022
551	Mamonaul	Мамонаул	42.795508	46.018485	Chechen	Nakh	East Caucasian		Chechen									Mamonaul	chec1245	#996600	#996633	31.01.2022
552	Sanoy	Саной	42.796389	45.791111	Chechen	Nakh	East Caucasian		Chechen	Cheberloy	Чеберлоевский	Day	Дайский					Sanoy	chec1245	#996600	#996633	31.01.2022
553	Guchum-kali	Гучум-кали	42.796944	45.63	Chechen	Nakh	East Caucasian		Chechen	Itum-Kali	Итум-калинский							Guchum-kali	chec1245	#996600	#996633	31.01.2022
554	Bekeyaul	Бекейаул	42.798395	45.975564	Chechen	Nakh	East Caucasian		Chechen									Bekeyaul	chec1245	#996600	#996633	31.01.2022
555	Nizhniy kiy	Нижний кий	42.8	45.266667	Chechen	Nakh	East Caucasian		Chechen									Nizhniy kiy	chec1245	#996600	#996633	31.01.2022
556	Otta	Отта	42.80278	45.38437	Chechen	Nakh	East Caucasian		Chechen									Otta	chec1245	#996600	#996633	31.01.2022
557	Chureymokhk	Чуреймохк	42.805749	45.950235	Chechen	Nakh	East Caucasian		Chechen									Chureymokhk	chec1245	#996600	#996633	31.01.2022
558	Bashin-kali	Башин-кали	42.805843	45.619154	Chechen	Nakh	East Caucasian		Chechen									Bashin-kali	chec1245	#996600	#996633	31.01.2022
559	Arapoaul	Арапоаул	42.807979	45.971635	Chechen	Nakh	East Caucasian		Chechen									Arapoaul	chec1245	#996600	#996633	31.01.2022
560	Verkhniy Kiy	Верхний кий	42.808056	45.2475	Chechen	Nakh	East Caucasian		Chechen									Verkhniy Kiy	chec1245	#996600	#996633	31.01.2022
561	Verkhniy-bara	Верхний-бара	42.809444	45.42	Chechen	Nakh	East Caucasian		Chechen									Verkhniy-bara	chec1245	#996600	#996633	31.01.2022
562	Tarsenaul	Тарсенаул	42.810232	46.031935	Chechen	Nakh	East Caucasian		Chechen									Tarsenaul	chec1245	#996600	#996633	31.01.2022
563	Kurakhi	Курахи	42.811878	45.300976	Chechen	Nakh	East Caucasian		Chechen									Kurakhi	chec1245	#996600	#996633	31.01.2022
564	Sharo-argun	Шаро-аргун	42.812222	45.818056	Chechen	Nakh	East Caucasian		Chechen	Cheberloy	Чеберлоевский	Day	Дайский					Sharo-argun	chec1245	#996600	#996633	31.01.2022
565	Nezheloy	Нежелой	42.813029	45.905298	Chechen	Nakh	East Caucasian		Chechen									Nezheloy	chec1245	#996600	#996633	31.01.2022
566	Bushni	Бушни	42.81474	45.3854	Chechen	Nakh	East Caucasian		Chechen									Bushni	chec1245	#996600	#996633	31.01.2022
567	Mulkoy	Мулкой	42.815278	45.534167	Chechen	Nakh	East Caucasian		Chechen									Mulkoy	chec1245	#996600	#996633	31.01.2022
568	Baginaul	Багинаул	42.816586	45.926653	Chechen	Nakh	East Caucasian		Chechen									Baginaul	chec1245	#996600	#996633	31.01.2022
569	Bakinaul	Бакинаул	42.818714	45.930168	Chechen	Nakh	East Caucasian		Chechen									Bakinaul	chec1245	#996600	#996633	31.01.2022
570	Pariaul	Париаул	42.821457	46.024116	Chechen	Nakh	East Caucasian		Chechen									Pariaul	chec1245	#996600	#996633	31.01.2022
571	Nikaroy	Никарой	42.822218	45.366323	Chechen	Nakh	East Caucasian		Chechen	Galanchozh	Галанчожский							Nikaroy	chec1245	#996600	#996633	31.01.2022
572	Keymekhki	Кеймехки	42.8225	45.224167	Chechen	Nakh	East Caucasian		Chechen									Keymekhki	chec1245	#996600	#996633	31.01.2022
573	Bogacheroy	Богачерой	42.824533	45.86431	Chechen	Nakh	East Caucasian		Chechen									Bogacheroy	chec1245	#996600	#996633	31.01.2022
574	Erdychi	Ердычи	42.830556	45.190278	Chechen	Nakh	East Caucasian		Chechen									Erdychi	chec1245	#996600	#996633	31.01.2022
575	Tumsoy	Тумсой	42.833333	45.63	Chechen	Nakh	East Caucasian		Chechen									Tumsoy	chec1245	#996600	#996633	31.01.2022
576	Gaziaul	Газиаул	42.833774	45.936593	Chechen	Nakh	East Caucasian		Chechen									Gaziaul	chec1245	#996600	#996633	31.01.2022
577	Musolt-aul	Мусолт-аул	42.833849	45.772461	Chechen	Nakh	East Caucasian		Chechen									Musolt-aul	chec1245	#996600	#996633	31.01.2022
578	Dzhubikaul	Джубикаул	42.834107	45.924044	Chechen	Nakh	East Caucasian		Chechen									Dzhubikaul	chec1245	#996600	#996633	31.01.2022
579	Dekh-yiste	Дех-йисте	42.835555	45.731973	Chechen	Nakh	East Caucasian		Chechen									Dekh-yiste	chec1245	#996600	#996633	31.01.2022
580	Ochaki	Очаки	42.838889	45.322222	Chechen	Nakh	East Caucasian		Chechen									Ochaki	chec1245	#996600	#996633	31.01.2022
581	Khal-kiloy	Хал-килой	42.838889	45.818056	Chechen	Nakh	East Caucasian		Chechen									Khal-kiloy	chec1245	#996600	#996633	31.01.2022
582	Kozhvinchu	Кожвинчу	42.840278	45.223611	Chechen	Nakh	East Caucasian		Chechen									Kozhvinchu	chec1245	#996600	#996633	31.01.2022
583	Nikhaloy	Нихалой	42.840278	45.662778	Chechen	Nakh	East Caucasian		Chechen	Itum-Kali	Итум-калинский							Nikhaloy	chec1245	#996600	#996633	31.01.2022
584	Satti	Сатти	42.840278	45.706111	Chechen	Nakh	East Caucasian		Chechen									Satti	chec1245	#996600	#996633	31.01.2022
585	Khakhalgi	Хахалги	42.840278	45.155556	Chechen	Nakh	East Caucasian		Chechen									Khakhalgi	chec1245	#996600	#996633	31.01.2022
586	Aslanbek-sheripovo	Асланбек-шерипово	42.841637	45.754997	Chechen	Nakh	East Caucasian		Chechen									Aslanbek-sheripovo	chec1245	#996600	#996633	31.01.2022
587	Muskali	Мускали	42.841914	45.736043	Chechen	Nakh	East Caucasian		Chechen									Muskali	chec1245	#996600	#996633	31.01.2022
588	Urdyukhoy	Урдюхой	42.842357	45.702284	Chechen	Nakh	East Caucasian		Chechen									Urdyukhoy	chec1245	#996600	#996633	31.01.2022
589	Borzoy	Борзой	42.8425	45.628056	Chechen	Nakh	East Caucasian		Chechen	Itum-Kali	Итум-калинский	Chinkhoy	Чинхойский					Borzoy	chec1245	#996600	#996633	31.01.2022
590	Danukh	Данух	42.84282	46.6275	Avar	Avar	East Caucasian		Avar									Danukh	avar1256	#009999	#009999	31.01.2022
591	Vyardy	Вярды	42.845041	45.690766	Chechen	Nakh	East Caucasian		Chechen									Vyardy	chec1245	#996600	#996633	31.01.2022
592	Zengali	Зенгали	42.845833	45.272222	Chechen	Nakh	East Caucasian		Chechen	Galanchozh	Галанчожский							Zengali	chec1245	#996600	#996633	31.01.2022
593	Khay-khecaguni	Хай-хецагуни	42.847034	45.900792	Chechen	Nakh	East Caucasian		Chechen									Khay-khecaguni	chec1245	#996600	#996633	31.01.2022
594	Bicy	Бицы	42.847648	45.277371	Chechen	Nakh	East Caucasian		Chechen									Bicy	chec1245	#996600	#996633	31.01.2022
595	Kerety	Кереты	42.84784	45.28642	Chechen	Nakh	East Caucasian		Chechen									Kerety	chec1245	#996600	#996633	31.01.2022
596	Ryadukhoy	Рядухой	42.850278	45.649444	Chechen	Nakh	East Caucasian		Chechen									Ryadukhoy	chec1245	#996600	#996633	31.01.2022
597	Yukerch-keloy	Юкерч-келой	42.851387	45.734965	Chechen	Nakh	East Caucasian		Chechen									Yukerch-keloy	chec1245	#996600	#996633	31.01.2022
598	Leshkoroy	Лешкорой	42.8525	45.876389	Chechen	Nakh	East Caucasian		Chechen									Leshkoroy	chec1245	#996600	#996633	31.01.2022
599	Peshkhoy	Пешхой	42.853158	45.480087	Chechen	Nakh	East Caucasian		Chechen									Peshkhoy	chec1245	#996600	#996633	31.01.2022
600	Gorgachi	Горгачи	42.855068	45.666837	Chechen	Nakh	East Caucasian		Chechen									Gorgachi	chec1245	#996600	#996633	31.01.2022
601	Gush-kert	Гуш-керт	42.85526	45.685567	Chechen	Nakh	East Caucasian		Chechen									Gush-kert	chec1245	#996600	#996633	31.01.2022
602	Pamyatoy	Памятой	42.856111	45.693889	Chechen	Nakh	East Caucasian		Chechen									Pamyatoy	chec1245	#996600	#996633	31.01.2022
603	Akka (Chechnya)	Акка (Чечня)	42.856944	45.240278	Chechen	Nakh	East Caucasian		Chechen									Akka (Chechnya)	chec1245	#996600	#996633	31.01.2022
604	Chuush	Чууш	42.85702	45.3187	Chechen	Nakh	East Caucasian		Chechen									Chuush	chec1245	#996600	#996633	31.01.2022
605	Vovga	Вовга	42.857222	45.238333	Chechen	Nakh	East Caucasian		Chechen									Vovga	chec1245	#996600	#996633	31.01.2022
606	Bekum-kale	Бекум-кале	42.857429	45.714459	Chechen	Nakh	East Caucasian		Chechen									Bekum-kale	chec1245	#996600	#996633	31.01.2022
607	Machi	Мачи	42.86143	45.30445	Chechen	Nakh	East Caucasian		Chechen									Machi	chec1245	#996600	#996633	31.01.2022
608	Chikondi-pade	Чиконди-паде	42.86193	45.26158	Chechen	Nakh	East Caucasian		Chechen									Chikondi-pade	chec1245	#996600	#996633	31.01.2022
609	Khiloy	Хилой	42.862804	45.41693	Chechen	Nakh	East Caucasian		Chechen	Galanchozh	Галанчожский							Khiloy	chec1245	#996600	#996633	31.01.2022
610	Ami	Ами	42.869444	45.305556	Chechen	Nakh	East Caucasian		Chechen									Ami	chec1245	#996600	#996633	31.01.2022
611	Vysokogornoe	Высокогорное	42.871377	45.617187	Chechen	Nakh	East Caucasian		Chechen									Vysokogornoe	chec1245	#996600	#996633	31.01.2022
612	Shatoy	Шатой	42.871667	45.699167	Chechen	Nakh	East Caucasian		Chechen	Itum-Kali	Итум-калинский	Shatoy	Шатойский					Shatoy	chec1245	#996600	#996633	31.01.2022
613	Kirbit	Кирбит	42.87523	45.31163	Chechen	Nakh	East Caucasian		Chechen									Kirbit	chec1245	#996600	#996633	31.01.2022
614	Irzitkale	Ирзиткале	42.8764	45.25482	Chechen	Nakh	East Caucasian		Chechen									Irzitkale	chec1245	#996600	#996633	31.01.2022
615	Khaybakh	Хайбах	42.877222	45.357778	Chechen	Nakh	East Caucasian		Chechen	Galanchozh	Галанчожский							Khaybakh	chec1245	#996600	#996633	31.01.2022
616	Khakkoy	Хаккой	42.881667	45.674722	Chechen	Nakh	East Caucasian		Chechen									Khakkoy	chec1245	#996600	#996633	31.01.2022
617	Ityrkale	Итыркале	42.88168	45.25964	Chechen	Nakh	East Caucasian		Chechen									Ityrkale	chec1245	#996600	#996633	31.01.2022
618	Kirbichu	Кирбичу	42.88328	45.32175	Chechen	Nakh	East Caucasian		Chechen									Kirbichu	chec1245	#996600	#996633	31.01.2022
619	Galanchozh	Галанчож	42.883333	45.3	Chechen	Nakh	East Caucasian		Chechen	Galanchozh	Галанчожский							Galanchozh	chec1245	#996600	#996633	31.01.2022
620	Mocaroy	Моцарой	42.889705	45.370211	Chechen	Nakh	East Caucasian		Chechen	Galanchozh	Галанчожский							Mocaroy	chec1245	#996600	#996633	31.01.2022
621	Syuzhi	Сюжи	42.890278	45.639722	Chechen	Nakh	East Caucasian		Chechen	Itum-Kali	Итум-калинский	Shatoy	Шатойский					Syuzhi	chec1245	#996600	#996633	31.01.2022
622	Charmakhoy	Чармахой	42.891111	45.390833	Chechen	Nakh	East Caucasian		Chechen									Charmakhoy	chec1245	#996600	#996633	31.01.2022
623	Keychu	Кейчу	42.898333	45.443333	Chechen	Nakh	East Caucasian		Chechen									Keychu	chec1245	#996600	#996633	31.01.2022
624	Amki	Амки	42.898611	45.2875	Chechen	Nakh	East Caucasian		Chechen									Amki	chec1245	#996600	#996633	31.01.2022
625	Bol'shie varandy	Большие варанды	42.901111	45.684167	Chechen	Nakh	East Caucasian		Chechen									Bol'shie varandy	chec1245	#996600	#996633	31.01.2022
626	Kharachoy	Харачой	42.904167	46.138611	Chechen	Nakh	East Caucasian		Chechen	Lowland	Плоскостной	Ichkerian	Ичкерийский					Kharachoy	chec1245	#996600	#996633	31.01.2022
627	Tol'	Толь	42.911111	45.284722	Chechen	Nakh	East Caucasian		Chechen									Tol'	chec1245	#996600	#996633	31.01.2022
628	Kharsenoy	Харсеной	42.914167	45.549722	Chechen	Nakh	East Caucasian		Chechen									Kharsenoy	chec1245	#996600	#996633	31.01.2022
629	Mushechu	Мушечу	42.914444	45.408889	Chechen	Nakh	East Caucasian		Chechen									Mushechu	chec1245	#996600	#996633	31.01.2022
630	Basary yalkhora	Басары ялхора	42.915278	45.277778	Chechen	Nakh	East Caucasian		Chechen									Basary yalkhora	chec1245	#996600	#996633	31.01.2022
631	Yalkhoroy	Ялхорой	42.916667	45.283333	Chechen	Nakh	East Caucasian		Chechen									Yalkhoroy	chec1245	#996600	#996633	31.01.2022
632	Kel-baza	Кел-база	42.922338	45.455311	Chechen	Nakh	East Caucasian		Chechen									Kel-baza	chec1245	#996600	#996633	31.01.2022
633	Duc-khutor	Дуц-хутор	42.928047	45.850196	Chechen	Nakh	East Caucasian		Chechen									Duc-khutor	chec1245	#996600	#996633	31.01.2022
634	Khoch-koch	Хоч-коч	42.92909	45.42358	Chechen	Nakh	East Caucasian		Chechen									Khoch-koch	chec1245	#996600	#996633	31.01.2022
635	Dzhenchu	Дженчу	42.929167	45.305556	Chechen	Nakh	East Caucasian		Chechen									Dzhenchu	chec1245	#996600	#996633	31.01.2022
636	Kel'-aul	Кель-аул	42.936872	45.871524	Chechen	Nakh	East Caucasian		Chechen									Kel'-aul	chec1245	#996600	#996633	31.01.2022
637	Malyy kharsenoy	Малый харсеной	42.939051	45.5161	Chechen	Nakh	East Caucasian		Chechen									Malyy kharsenoy	chec1245	#996600	#996633	31.01.2022
638	Yakhkachara	Яхкачара	42.939444	45.430556	Chechen	Nakh	East Caucasian		Chechen									Yakhkachara	chec1245	#996600	#996633	31.01.2022
639	Sakilinzhili	Сакинжили	42.94052	45.39714	Chechen	Nakh	East Caucasian		Chechen									Sakilinzhili	chec1245	#996600	#996633	31.01.2022
640	Zarkha	Зарха	42.940751	45.42166	Chechen	Nakh	East Caucasian		Chechen	Galanchozh	Галанчожский							Zarkha	chec1245	#996600	#996633	31.01.2022
641	Sel'mentauzen	Сельментаузен	42.940833	45.863056	Chechen	Nakh	East Caucasian		Chechen	Lowland	Плоскостной	Ichkerian	Ичкерийский					Sel'mentauzen	chec1245	#996600	#996633	31.01.2022
642	Lem-korc	Лем-корц	42.946425	46.313219	Chechen	Nakh	East Caucasian		Chechen									Lem-korc	chec1245	#996600	#996633	31.01.2022
643	Benoy-vedeno	Беной-ведено	42.9475	46.280833	Chechen	Nakh	East Caucasian		Chechen									Benoy-vedeno	chec1245	#996600	#996633	31.01.2022
644	Zony	Зоны	42.948333	45.722222	Chechen	Nakh	East Caucasian		Chechen									Zony	chec1245	#996600	#996633	31.01.2022
645	Dyshne-vedeno	Дышне-ведено	42.951389	46.134722	Chechen	Nakh	East Caucasian		Chechen									Dyshne-vedeno	chec1245	#996600	#996633	31.01.2022
646	Nizhniy azhgechu	Нижний ажгечу	42.952566	45.402498	Chechen	Nakh	East Caucasian		Chechen									Nizhniy azhgechu	chec1245	#996600	#996633	31.01.2022
647	Gurchu	Гурчу	42.955419	45.313221	Chechen	Nakh	East Caucasian		Chechen									Gurchu	chec1245	#996600	#996633	31.01.2022
648	Neftyanka	Нефтянка	42.956646	46.085505	Chechen	Nakh	East Caucasian		Chechen									Neftyanka	chec1245	#996600	#996633	31.01.2022
649	Vedeno	Ведено	42.956944	46.110278	Chechen	Nakh	East Caucasian		Chechen	Lowland	Плоскостной	Ichkerian	Ичкерийский					Vedeno	chec1245	#996600	#996633	31.01.2022
650	yokka-yerbala	йокка-йербала	42.96084	45.26747	Chechen	Nakh	East Caucasian		Chechen									yokka-yerbala	chec1245	#996600	#996633	31.01.2022
651	Verkhniy azhgechu	Верхний ажгечу	42.9625	45.385776	Chechen	Nakh	East Caucasian		Chechen									Verkhniy azhgechu	chec1245	#996600	#996633	31.01.2022
652	Eshilkhatoy	Эшилхатой	42.963561	46.053813	Chechen	Nakh	East Caucasian		Chechen									Eshilkhatoy	chec1245	#996600	#996633	31.01.2022
653	Makhkety	Махкеты	42.963611	45.906389	Chechen	Nakh	East Caucasian		Chechen									Makhkety	chec1245	#996600	#996633	31.01.2022
654	Magusty	Магусты	42.964722	45.380556	Chechen	Nakh	East Caucasian		Chechen									Magusty	chec1245	#996600	#996633	31.01.2022
655	Bonchu-diga	Бончу-дига	42.96511	45.33223	Chechen	Nakh	East Caucasian		Chechen									Bonchu-diga	chec1245	#996600	#996633	31.01.2022
656	Alkhan-khutor	Алхан-хутор	42.969722	46.351667	Chechen	Nakh	East Caucasian		Chechen									Alkhan-khutor	chec1245	#996600	#996633	31.01.2022
657	Zhima-yerbala	Жима-йербала	42.97189	45.25772	Chechen	Nakh	East Caucasian		Chechen									Zhima-yerbala	chec1245	#996600	#996633	31.01.2022
658	Elistanzhi	Элистанжи	42.9725	46.017222	Chechen	Nakh	East Caucasian		Chechen									Elistanzhi	chec1245	#996600	#996633	31.01.2022
659	Tevzana	Тевзана	42.975278	45.911111	Chechen	Nakh	East Caucasian		Chechen									Tevzana	chec1245	#996600	#996633	31.01.2022
660	Oktyabr'skoe	Октябрьское	42.980278	46.080833	Chechen	Nakh	East Caucasian		Chechen									Oktyabr'skoe	chec1245	#996600	#996633	31.01.2022
661	Khattuni	Хаттуни	42.980278	45.936944	Chechen	Nakh	East Caucasian		Chechen									Khattuni	chec1245	#996600	#996633	31.01.2022
662	Belgatoy	Белгатой	42.980833	46.213056	Chechen	Nakh	East Caucasian		Chechen									Belgatoy	chec1245	#996600	#996633	31.01.2022
663	Tazen-kala	Тазен-кала	42.980989	46.182928	Chechen	Nakh	East Caucasian		Chechen									Tazen-kala	chec1245	#996600	#996633	31.01.2022
664	Bulgat-irzu	Булгати-ирзу	42.981873	46.372068	Chechen	Nakh	East Caucasian		Chechen									Bulgat-irzu	chec1245	#996600	#996633	31.01.2022
