koryakov_db_id,eng_vil_name,rus_vil_name,lang_1_K,lang_2_K,lang_1_S,lang_2_S,same_languages,name_1885,name_1895,name_1926,name_2010,census_1885,census_1895,census_1926,census_2010,Lat,Lon,Republic,Region,elevation,LevK_comments
683,,Кака-Кас,Kumyk,,,,,,,Кака-Кас,,,,21,,,,,,,
801,Kaka-Shura,Кака-Шура,Kumyk,,Kumyk,,TRUE,Кака-Шура,Кака-Шура,Кака-Шура,Кака-Шура,3626,3922,3090,6030,42.65194,47.38278,Daghestan,,743.291320800781,
3765,,Какакутан,Kumyk,,,,,,,Кока,,,,13,,,,,,,
685,,Какали-Баш,Kumyk,,,,,,,Какали-Баш,,,,36,,,,,,,
803,,Какамахи,Kumyk,,,,,,,Кака-Махи,Какамахи,,,71,1270,,,,,,Карабудахкентский район
803,Kakamakhi,Какамахи,Kumyk,,Dargwa,,FALSE,,,Кака-Махи,Какамахи,,,71,1270,42.39507,47.30644,Daghestan,,1298.25524902344,Левашинский район
1479,,Какамахи,Dargwa,сев.,,,,Кака-Махи,Кака-Махи,Кака-Махи,Какамахи,955,933,770,2652,,,,,,Карабудахкентский район
1479,Kakamakhi,Какамахи,Dargwa,сев.,Dargwa,,TRUE,Кака-Махи,Кака-Махи,Кака-Махи,Какамахи,955,933,770,2652,42.39507,47.30644,Daghestan,,1298.25524902344,Левашинский район
1331,,Какил Кунт,Dargwa,сев.,,,,,,Какил Кунт,,,,101,,,,,,,
1333,Kakmakhi,Какмахи,Dargwa,сев.,Dargwa,,TRUE,,,Как-Махи,Какмахи,,,62,612,42.29169,47.38541,Daghestan,,1357.43872070313,
1997,Kala,Кала,North Azerbaijani,,North Azerbaijani,,TRUE,Хан-Мамед-кала,Хан-Мамед-Гала,Мамед-Кала,Кала,160,167,153,1751,42.1464,48.1634,Daghestan,,14.7475910186768,Дербентский район
1997,,Кала,North Azerbaijani,,,,,Хан-Мамед-кала,Хан-Мамед-Гала,Мамед-Кала,Кала,160,167,153,1751,,,,,,Рутульский район
4095,Kala,Кала,Rutul,,North Azerbaijani,,FALSE,Кала,Кала (Каля),Кала,Кала,196,181,171,410,42.1464,48.1634,Daghestan,,14.7475910186768,Дербентский район
4095,,Кала,Rutul,,,,,Кала,Кала (Каля),Кала,Кала,196,181,171,410,,,,,,Рутульский район
3963,Kaladzhukh,Каладжух,Lezgian,,Lezgian,,TRUE,"Каладжих (Каладжуг, Келег)","Каладжуг (Каладжух, Келет)",Каладжух,Каладжух,1335,1331,795,1758,41.366176,47.908075,Daghestan,,1393.78210449219,
4275,,Калда,Avar,,,,,Калда (Калада),Калда (Халада),Калда,,84,110,20,,,,,,,
925,Kalib,Калиб,Archi,верхне-андийски,Archi,,TRUE,,,Кала,Калиб,,,43,0,42.07054,46.86002,Daghestan,,2117.40405273438,
4607,,Калининаул,,,,,,,,,Калининаул,,,,609,,,,,,
4607,,Калининаул,,,,,,,,,Калининаул,,,,609,,,,,,
335,,Калих-3,Chamalal,,,,,,,Колих,,,,62,,,,,,,
2173,Kalkni,Калкни,Dargwa,муиринский,Dargwa,,TRUE,Калкни,"Калкни (Гкалкни, Колкни)",Калкни,Калкни,592,587,488,1316,42.17732,47.70499,Daghestan,,1160.2421875,
1335,,Калтай-Махи,Dargwa,сев.,,,,,,Калтай-Махи,,,,82,,,,,,,
3937,Kaluk,Калук,Lezgian,,Lezgian,,TRUE,,,Калук,Калук,,,254,1231,41.47193,47.65696,Daghestan,,1088.41369628906,
3965,Kal'yal,Кальял,Tsakhur,,Tsakhur,,TRUE,Калiал (Кялал),"Калиал (Кялал, Келел)",Кальял,Кальял,520,526,158,399,41.684366,47.003665,Daghestan,,1970.560546875,
9022,,Камарван,Lezgian,,,,,Комарован,,,,1062,,,,,,,,,
3399,,Камаркент,Lezgian,,,,,Камар-кент (Камара-хюр),Камар-Кент (Камар-хюр),Камар-Кент,,100,88,69,,,,,,,
3565,Kamakhal,Камахал,Lak,,Lak,,TRUE,Камахал (Камукал),Камахал (Камукаль),Камакал,Камахал,284,313,246,53,42.227415,46.999859,Daghestan,,1680.13818359375,
3561,Kamasha,Камаша,Lak,,Lak,,TRUE,Гамаши (Камаши),"Гамаши (Гамаша, Камаши, Камашлю)",Камаша,Камаша,243,247,230,25,42.22886,47.14153,Daghestan,,1525.84362792969,
4263,Kamilukh,Камилух,Avar,,Avar,,TRUE,Камелюк (Камилуг),"Камелюкъ (Камелюхъ, Камилугъ)",Камилух,Камилух,352,346,207,904,41.90911,46.63101,Daghestan,,2004.74877929687,
569,,Камилю,Andi,верхне-андийски,,,,,,Камилю,,,,8,,,,,,,
1343,Kamkadamakhi,Камкадамахи,Dargwa,сев.,Dargwa,,TRUE,,,Ком-Гада-Кунд,Камкадамахи,,,114,288,42.255826,47.308527,Daghestan,,1643.22509765625,
1393,,Камха-Махи В.,Dargwa,цуд.,,,,,Верх.-Камха-Махи,Камха-Махи В.,,,61,47,,,,,,,
3739,,Камыш,Dargwa,сев.,,,,,,Камыш,,,,56,,,,,,,
1483,Kanasiragi,Канасираги,Dargwa,сев.,Dargwa,,TRUE,Кана-Сираги,Кана-Сираги (Сирагант),Канасарати,Канасираги,837,791,703,733,42.252582,47.649095,Daghestan,,1113.08264160156,
1697,,Канда-Махи,Dargwa,цуд.,,,,,,Канда-Махи,,,,16,,,,,,,
3503,Kani,Кани,Lak,,Lak,,TRUE,Кани,Кани (Канилю),Кани,Кани,784,814,526,289,42.13937,47.18846,Daghestan,,1740.2744140625,
3867,,Канибур,Kumyk,,,,,,,Канибур,,,,16,,,,,,,
907,,Канят-Булак,Kumyk,,,,,,,Канят-Булак,,,,5,,,,,,,
2205,Kapkaykent,Капкайкент,Kumyk,,Kumyk,,TRUE,Гапкай-кент,Гапкай-Кент,Капкай-Кент,Капкайкент,1411,1413,888,1020,42.248157,47.798984,Daghestan,,371.838745117187,
3661,,Каптан,Kumyk,,,,,,,Каптан,,,,27,,,,,,,
3511,Kara,Кара,Lak,,Lak,,TRUE,Кара (Чар),"Кара (Чар, Чаралю)",Кара,Кара,1200,1226,819,532,42.28724,47.17093,Daghestan,,1481.73327636719,
841,,Кара-Тюбе Вер.,Kumyk,,,,,,,Кара-Тюбе Вер.,,,,6,,,,,,,
3757,Karabudakhkent,Карабудахкент,Kumyk,,Kumyk,,TRUE,Кара-будахкент,Карабудах-Кент,Карабудахкент,Карабудахкент,4023,3709,3048,15361,42.7067,47.5603,Daghestan,,207.161926269531,
2099,,Карадаглы,North Azerbaijani,,,,,Карадаглы,Карадаглы,Карадагли,Карадаглы,131,132,144,788,,,,,,
1041,Karadakh,Карадах,Avar,,Avar,,TRUE,,,Карадах,Карадах,,,9,392,42.471023,46.863724,Daghestan,,706.875061035156,
4279,,Карадла,Avar,,,,,Карада,Карада,Корода,Карадла,38,48,23,33,,,,,,
3973,,Каракюре,Lezgian,,,,,Кара-Кюра,Кара-Кюра (Кала Кюра),Каракюра,Каракюре,3073,2844,2368,1209,,,,,,
3919,,Караман 2,Kumyk,,,,,,,Караман № 3,,,,7,,,,,,,
719,Karamakhi,Карамахи,Dargwa,кадар.,Dargwa,,TRUE,,,Кар,Карамахи,,,810,4489,42.618786,47.256653,Daghestan,,1071.24621582031,
3769,,Каранай Аул,Kumyk,,,,,Янгы-Букнак (Дазу-юрт),"Янги-Буйнак (Кичи-Буйнак, Малый Буйнак)",Каранай-Аул,Каранайаул,450,538,459,1693,,,,,,
953,Karanub,Карануб,Avar,,Avar,,TRUE,Карануб (Карану),Карануб,Каранаб,Карануб,194,197,145,161,42.12262,46.81777,Daghestan,,1978.08190917969,
405,Karata,Карата,Karata,карат.,Karata,,TRUE,Карата,Карати (Кирай),Карата,Карата,960,948,1252,4154,42.5942,46.3419,Daghestan,,1463.62890625,
8213,Karatyube,Каратюбе,,,Tsez,,,,,,Каратюбе,,,,286,43.66738,46.82335,Daghestan,,-6.52905511856079,
8212,Karaozek (Karauzek),Караузек,,,Bezhta,,,,,,Караузек,,,,535,43.68663,46.66615,Daghestan,,-4,
2209,Karatsan,Карацан,Dargwa,кайт.,Dargwa,,TRUE,Карацан,Карацан (Корацан),Карацан,Карацан,725,689,754,1162,42.0886,47.8683,Daghestan,,514.275756835938,
159,,Карачитль,Avar,,,,,,,Карачитль,,,,5,,,,,,,
3505,Karasha,Караша,Lak,,Lak,,TRUE,Караши (Хараши),"Караши (Хараша, Карашилю)",Караша,Караша,460,460,414,165,42.2221,47.1772,Daghestan,,1562.20544433594,
1651,Karashimakhi,Карашимахи,Dargwa,сирхинско-тантынский,Dargwa,,TRUE,Кураци-Махи,Кураща-Махи,Кураши-Махи,Карашимахи,81,70,46,59,42.02781,47.3975,Daghestan,,1916.70581054688,
1665,Karayamakhi,Караямахи,Dargwa,сирхинско-тантынский,Dargwa,,TRUE,Караилия-Махи,Карах-Махи,Каран-Махи,Караямахи,76,79,54,60,42.07822,47.34643,Daghestan,,2153.26171875,
1489,Karbuchimakhi,Карбучимахи,Dargwa,сирхинско-тантынский,Dargwa,,TRUE,Харбучи-Махи (Карбучи-Махи),Харбучи-Махи (Карбучи-Махи),Карбучи Махи,Карбучимахи,441,456,390,276,42.007461,47.429948,Daghestan,,2046.58081054687,
1607,Kardamakhi,Кардамахи,Dargwa,сев.,Dargwa,,TRUE,,,Карт-Махи,Кардамахи,,,78,107,42.37861,47.46639,Daghestan,,1471.27307128906,
9029,,Кардарга-Бурхила,Dargwa,сев.,,,,,Кардарга-Бурхила,,,,75,,,,,,,,
4127,Kardib,Кардиб,Avar,,Avar,,TRUE,Карда,"Карда (Корда, Кардыбъ, Карда)",Карда,Кардиб,260,296,165,391,42.111443,46.514655,Daghestan,,2094.64208984375,
1907,Karekadani,Карекадани,Dargwa,цуд.,Dargwa,,TRUE,Кара-Кадани-Махи,Каракадани-Махи,Кадани,Карекадани,1107,165,259,730,42.35747,47.13098,Daghestan,,1387.2099609375,"Кадани, слившийся с Каре"
1907,,Карекадани,Dargwa,цуд.,,,,Кара-Кадани-Махи,Каракадани-Махи,Кадани,Карекадани,1107,165,259,730,,,,,,"Каре, слившийся с Кадани"
1909,Karekadani,Карекадани,Dargwa,цуд.,Dargwa,,TRUE,,Кара-Махи,Каре,,,248,261,,42.35747,47.13098,Daghestan,,1387.2099609375,"Кадани, слившийся с Каре"
1909,,Карекадани,Dargwa,цуд.,,,,,Кара-Махи,Каре,,,248,261,,,,,,,"Каре, слившийся с Кадани"
1813,Karkatsi,Каркаци,Dargwa,сирхинско-тантынский,Dargwa,,TRUE,Каркацы-Махи,Каркаци-Махи,Каркац-Махи,Каркаци,70,50,53,68,42.08389,47.46694,Daghestan,,1384.12854003906,
1799,Karlabko,Карлабко,Dargwa,сев.,Dargwa,,TRUE,Харланко (Карланко),Харлапко (Карлапко),Харлапко,Карлабко,716,702,696,2686,42.3542,47.3967,Daghestan,,1491.33837890625,
1727,,Карт-Махи,Dargwa,цуд.,,,,Карт-Махи,Карт-Махи,Карт-Махи,,60,91,139,,,,,,,
2215,Kartalay,Карталай,Dargwa,кайт.,Dargwa,,TRUE,Карталай,Карталай,Карталай,Карталай,445,429,246,599,42.08709,47.85834,Daghestan,,555.617980957031,
3115,Kartas-Kazmalyar,Картас-Казмаляр,Lezgian,,Lezgian,,TRUE,,,Картас-Казм.,Картас-Казмаляр,,,212,1817,41.81717,48.39484,Daghestan,,81.3321533203125,?
3115,,Картас-Казмаляр,Lezgian,,,,,,,Картас-Казм.,Картас-Казмаляр,,,212,1817,,,,,,?
3367,Kartas-Kazmalyar,Картас-Казмаляр,Lezgian,,Lezgian,,TRUE,,,Картас-Казмаляр,,,,24,,41.81717,48.39484,Daghestan,,81.3321533203125,?
3367,,Картас-Казмаляр,Lezgian,,,,,,,Картас-Казмаляр,,,,24,,,,,,,?
675,,Карти-Котан,Kumyk,,,,,,,Карти-Котан,,,,15,,,,,,,
3075,Karchag,Карчаг,Lezgian,,Lezgian,,TRUE,Карчаг (Куарчаг),"Кирчаг (Куарчаг, Дере-Кеп)",Карчаг,Карчаг,754,761,724,1738,41.77369,48.15948,Daghestan,,309.227447509766,
8000,Karsha,Карша,,,Dargwa,,,,,,Карша,,,,1230,42.26605,47.34372,Daghestan,,1419.48022460938,дубликат
8000,Karsha,Карша,,,Dargwa,,,,,,Байкатмахи,,,,148,42.26605,47.34372,Daghestan,,1419.48022460938,дубликат
8000,,Карша,,,,,,,,,Карша,,,,1230,,,,,,дубликат
8000,,Карша,,,,,,,,,Байкатмахи,,,,148,,,,,,дубликат
8000,Karsha,Карша,,,Dargwa,,,,,,Карша,,,,1230,42.26605,47.34372,Daghestan,,1419.48022460938,дубликат
8000,Karsha,Карша,,,Dargwa,,,,,,Байкатмахи,,,,148,42.26605,47.34372,Daghestan,,1419.48022460938,дубликат
8000,,Карша,,,,,,,,,Карша,,,,1230,,,,,,дубликат
8000,,Карша,,,,,,,,,Байкатмахи,,,,148,,,,,,дубликат
1667,Kassagumakhi,Кассагумахи,Dargwa,сирхинско-тантынский,Dargwa,,TRUE,Касагу-Махи,Касагу-Махи,Касагу-Махи,Кассагумахи,155,110,103,143,42.044941,47.371867,Daghestan,,1712.48352050781,
3125,Kasumkent,Касумкент,Lezgian,,Lezgian,,TRUE,Касум-кент (Касума-хюр),Касум-Кент (Касюма-Хюр),Касум-Кент,Касумкент,580,623,1258,13234,41.6789,48.1394,Daghestan,,500.512512207031,
4281,Katroso,Катросо,Avar,,Avar,,TRUE,Гортль-Росо,Гортль-Коло (Гортль-Росо),Кортроса,Катросо,123,117,46,81,42.188329,46.33021,Daghestan,,1658.35485839844,
825,Kafyr-Kumukh,Кафыр-Кумух,Kumyk,,Kumyk,,TRUE,Кафыр-Кумух (Кацир-Кумык),"Кафыр-Кумух (Кафыр-Кумык, Кяпир-К.)",Кафыр-Кумух,Кафыр-Кумух,1298,1116,1227,5103,42.83754,47.15412,Daghestan,,369.482421875,
115,Kakh,Ках,Avar,,Avar,,TRUE,Ках,"Кахабъ-Росо (Кахаросъ, Ахкентъ)",Ках,Ках,212,221,211,276,42.557664,46.790848,Daghestan,,1523.94067382812,
65,Kakhabroso,Кахабросо,Avar,,Avar,,TRUE,Кахаб-росо (Ахкент),"Кахабъ-Росо (Кахаросъ, Ахкентъ)",Кахиб-Росо,Кахабросо,345,341,311,796,42.73896,46.704697,Daghestan,,1752.86315917969,
1007,Kakhib,Кахиб,Avar,,Avar,,TRUE,Кахиб (Кахи),"Кахибъ (Кахи, Кахи-Хиндахъ, Кахевъ)",Кахиб,Кахиб,1610,1682,1312,1090,42.4272,46.5969,Daghestan,,1575.30969238281,
109,Kakhikal,Кахикал,Avar,,Avar,,TRUE,Кахи-Кала,Кахи-Калъ (Кахи-Калахъ),Кахиналь,Кахикал,105,124,116,339,42.499065,46.874809,Daghestan,,1035.96752929688,
3447,Kakhtsug,Кахцуг,Lezgian,,Lezgian,,TRUE,Кахцуг,Кахцуг,Кахцуг,Кахцуг,488,441,394,643,41.59957,48.06005,Daghestan,,697.790100097656,
3633,,Кацран,Lak,,,,,Коцран (Кацран),Коцран (Кацран),Кацран,,129,134,123,,,,,,,
499,,Качак,Tindi,,,,,,,Качак,,,,8,,,,,,,
8211,Kachalay,Качалай,,,Bezhta,,,,,,Качалай,,,,938,43.70198,46.70946,Daghestan,,-4,
3393,Kachalkent,Качалкент,Lezgian,,Lezgian,,TRUE,Качал-кент (Гачала-хюр),Качал-Кент (Гячала-хюр),Качал-Кент,Качалкент,239,241,217,258,41.66885,48.04288,Daghestan,,691.373474121094,
721,Kachkalyk,Качкалык,Dargwa,кадар.,Dargwa,,TRUE,,,Качилик,Качкалык,,,408,419,42.61852,47.33391,Daghestan,,1102.58630371094,
891,,Качмас,Avar,,,,,,,Качмас,,,,24,,,,,,,
1731,,Кашае-Махи,Dargwa,цуд.,,,,Кашибта-Махи,Кушаа-Махи,Кашае-Махи,,32,37,30,,,,,,,
3513,Kaya,Кая,Lak,,Lak,,TRUE,Кал (Чейми),"Кая (Каялю, Чайми)",Кая,Кая,2253,2293,1415,579,42.0765,47.20219,Daghestan,,1848.71630859375,
2041,Kayakent,Каякент,Kumyk,,Kumyk,,TRUE,Канкент,Каякент,Кая-Кент,Каякент,2118,2050,2070,11145,42.3847,47.9044,Daghestan,,171.420806884766,
413,Kvanada,Кванада,Bagvalal,,Bagvalal,,TRUE,"Конода (Куанада, Куантлян)",Конода (Куанада),Конода,Кванада,846,830,996,1389,42.561478,46.17397,Daghestan,,1635.52282714844,
453,Kvankero,Кванкеро,Akhvakh,сев.-ахвах.,Akhvakh,,TRUE,,Конкеро (Куанкеро),Канкеро,Кванкеро,,496,205,369,42.55244,46.3404,Daghestan,,1359.33947753906,
4697,Kvantlada,Квантлада,Xvarshi,,Xvarshi,Inkhoqwari,TRUE,Коантла (Коанда),"Коантла (Коантда, Контляда, Куантлялъ)",Котлода,Квантлада,271,278,177,86,42.39204,46.06382,Daghestan,,1830.63024902344,
415,Kvankhidatli,Кванхидатли,Andi,нижне-андийский,Andi,,TRUE,Конхидатль (Куанхидатль),Конхидатль (Куанхъ),Конхидатль,Кванхидатли,546,419,419,921,42.65789,46.271742,Daghestan,,714.97412109375,
3035,Kvardal,Квардал,Aghul,агульский собственно,Aghul,,TRUE,Кордал (Куардал),"Кордал (Куардал, Квардал)",Кордал,Квардал,120,150,161,184,41.6803,47.56277,Daghestan,,1980.43359375,
4145,Kversatl',Кверсатль,Avar,,Avar,,TRUE,Гверсетль (Горситль),"Гверситль (Горситль, Гехрситль, Герсакъ)",Керсатль,Кверсатль,100,87,28,11,42.302562,46.392793,Daghestan,,1909.98559570313,
1027,Keger,Кегер,Avar,,Avar,,TRUE,Кегер,"Кегеръ (Когеръ, Кагалъ)",Кегер,Кегер,608,3475,709,596,42.3767,47.0275,Daghestan,,1499.56359863281,
4701,Kedi,Кеди,Avar,,Avar,,TRUE,Киды (Кейди),Кида,Кеды,Кеди,484,527,285,740,42.52611,45.96639,Daghestan,,1949.04809570313,
9999,,Кенхи,,,,,,,,,,,,,,,,,,,
1337,,Кергуз-Махи,Dargwa,сев.,,,,,,Кергуз-Махи,,,,39,,,,,,,
31,,Керекуб-Бак,Avar,,,,,,,Керекуб-Бак,,,,66,,,,,,,
1339,Kertukmakhi,Кертукмахи,Dargwa,сев.,Dargwa,,TRUE,,,Кертух-Махи,Кертукмахи,,,94,662,42.28799,47.34305,Daghestan,,1313.01879882813,
927,Keserib,Кесериб,Archi,верхне-андийски,Archi,,TRUE,,,Кесера,Кесериб,,,76,82,42.0647,46.888,Daghestan,,2487.88452148437,
979,,Кехаб,Avar,,,,,,,Кехаб,,,,43,,,,,,,
1341,,Кецли-Махи,Dargwa,сев.,,,,,,Кецли-Махи,,,,32,,,,,,,
1549,,Кивурги-Махи,Dargwa,сев.,,,,,Кибурхи,Кивурги-Махи,,,50,30,,,,,,,
4703,Kidero,Кидеро,Tsez,цезский,Tsez,,TRUE,Кидеро,"Кидеро (Кидери, Кидири)",Кидеро,Кидеро,269,357,283,748,42.1931,45.9583,Daghestan,,1900.54162597656,
409,Kizhani,Кижани,Avar,,Avar,,TRUE,Кижани,Кижани (Кижано),Кижани,Кижани,309,314,309,345,42.74031,46.364775,Daghestan,,1515.361328125,
3851,Kizilyurt,Кизилюрт,Russian,,Avar,,FALSE,,,Красный пос.,Кизилюрт,,,171,32552,43.20182,46.87756,Daghestan,,54.6497497558594,
